,Crop,N_min,N_max,P_min,P_max,K_min,K_max,Avg_Temp,Rainfall,Productivity,EUR/ha,EUR/kg,Area,Production,Production_kg
197,Arecanut,79,100,28,40,79,140,26.78875,810.82,3020.771513353116,15509.857595489617,5.13440276,337.0,1018.0,1018000.0
198,Arecanut,79,100,28,40,79,140,26.73708333333333,1047.83,2687.5,13798.707417500002,5.13440276,336.0,903.0,903000.0
199,Arecanut,79,100,28,40,79,140,26.54,1134.15,2329.700272479564,11961.619508991826,5.13440276,367.0,855.0,855000.0
200,Arecanut,79,100,28,40,79,140,27.22875,867.24,2291.079812206573,11763.32651117371,5.13440276,213.0,488.0,488000.0
201,Arecanut,79,100,28,40,79,140,26.83208333333333,952.64,3942.786069651741,20243.85167810945,5.13440276,402.0,1585.0,1585000.0
202,Arecanut,79,100,28,40,79,140,27.305416666666662,930.42,2151.419558359621,11046.254518359625,5.13440276,317.0,682.0,682000.0
203,Arecanut,79,100,28,40,79,140,28.90625,911.59,1000.0,5134.402760000001,5.13440276,1.0,1.0,1000.0
204,Arecanut,79,100,28,40,79,140,28.75541666666667,974.09,1000.0,5134.402760000001,5.13440276,1.0,1.0,1000.0
205,Arecanut,79,100,28,40,79,140,28.915416666666665,972.92,2166.6666666666665,11124.539313333333,5.13440276,6.0,13.0,13000.0
206,Arecanut,79,100,28,40,79,140,28.26,1389.47,1500.0,7701.60414,5.13440276,2.0,3.0,3000.0
207,Arecanut,79,100,28,40,79,140,28.539583333333333,1612.16,500.0,2567.2013800000004,5.13440276,2.0,1.0,1000.0
208,Arecanut,79,100,28,40,79,140,28.414166666666667,1266.16,1000.0,5134.402760000001,5.13440276,2.0,2.0,2000.0
209,Arecanut,79,100,28,40,79,140,28.47,1894.4,2000.0,10268.805520000002,5.13440276,1.0,2.0,2000.0
210,Arecanut,79,100,28,40,79,140,28.585833333333333,1448.88,2000.0,10268.805520000002,5.13440276,1.0,2.0,2000.0
211,Arecanut,79,100,28,40,79,140,28.74833333333333,1079.16,1000.0,5134.402760000001,5.13440276,1.0,1.0,1000.0
212,Arecanut,79,100,28,40,79,140,28.15125,1174.75,1400.0,7188.163864,5.13440276,5.0,7.0,7000.0
213,Arecanut,79,100,28,40,79,140,28.30541666666667,1475.77,800.0,4107.522208,5.13440276,5.0,4.0,4000.0
214,Arecanut,79,100,28,40,79,140,28.345,1049.98,1400.0,7188.163864,5.13440276,25.0,35.0,35000.0
215,Arecanut,79,100,28,40,79,140,28.255000000000003,1148.47,2125.0,10910.605865,5.13440276,32.0,68.0,68000.0
216,Arecanut,79,100,28,40,79,140,28.20458333333334,1411.66,1977.7777777777776,10154.70768088889,5.13440276,45.0,89.0,89000.0
217,Arecanut,79,100,28,40,79,140,28.790416666666665,1090.29,1923.076923076923,9873.851461538465,5.13440276,39.0,75.0,75000.0
218,Arecanut,79,100,28,40,79,140,28.571666666666665,1234.84,2452.3809523809523,12591.511530476191,5.13440276,42.0,103.0,103000.0
219,Arecanut,79,100,28,40,79,140,28.80291666666667,1044.7800000000002,1261.904761904762,6479.127292380953,5.13440276,42.0,53.0,53000.0
220,Arecanut,79,100,28,40,79,140,23.85833333333333,2242.7699999999995,234.850166481687,1205.8153429700333,5.13440276,4505.0,1058.0,1058000.0
221,Arecanut,79,100,28,40,79,140,24.56958333333333,2566.6700000000005,495.4595791805094,2543.889030812846,5.13440276,4515.0,2237.0,2237000.0
222,Arecanut,79,100,28,40,79,140,24.879583333333336,2221.4,189.8230088495575,974.6277805486726,5.13440276,4520.0,858.0,858000.0
223,Arecanut,79,100,28,40,79,140,23.86708333333334,2685.2000000000003,680.39430449069,3493.4183948652794,5.13440276,4565.0,3106.0,3106000.0
224,Arecanut,79,100,28,40,79,140,24.6875,2192.5399999999995,468.41530054644807,2405.0328119519127,5.13440276,4575.0,2143.0,2143000.0
225,Arecanut,79,100,28,40,79,140,24.43916666666666,2427.15,341.92139737991266,1755.5621664104806,5.13440276,4580.0,1566.0,1566000.0
226,Arecanut,79,100,28,40,79,140,24.381666666666668,2149.91,273.7455197132617,1405.5197519534051,5.13440276,4464.0,1222.0,1222000.0
227,Arecanut,79,100,28,40,79,140,24.647916666666667,1693.8099999999995,270.7934990439771,1390.3628888814533,5.13440276,4184.0,1133.0,1133000.0
228,Arecanut,79,100,28,40,79,140,24.95625,1987.75,228.16281628162812,1171.4797936457646,5.13440276,4545.0,1037.0,1037000.0
229,Arecanut,79,100,28,40,79,140,24.59375,3299.47,420.256111757858,2157.764140116414,5.13440276,4295.0,1805.0,1805000.0
230,Arecanut,79,100,28,40,79,140,24.531666666666663,2010.8,634.5029239766081,3257.7935640935675,5.13440276,4446.0,2821.0,2821000.0
231,Arecanut,79,100,28,40,79,140,25.17875,1995.03,543.7695399732023,2791.9318268423403,5.13440276,4478.0,2435.0,2435000.0
232,Arecanut,79,100,28,40,79,140,23.84625,1541.86,395.3757225433526,2030.018201063584,5.13440276,4325.0,1710.0,1710000.0
233,Arecanut,79,100,28,40,79,140,24.82583333333333,1705.2599999999995,447.5982532751092,2298.1497069869,5.13440276,4580.0,2050.0,2050000.0
234,Arecanut,79,100,28,40,79,140,25.135416666666668,1636.26,665.1172617789986,3414.979904601733,5.13440276,4733.0,3148.0,3148000.0
235,Arecanut,79,100,28,40,79,140,24.11541666666666,1838.96,626.6582438408086,3217.5158167530008,5.13440276,4749.0,2976.0,2976000.0
236,Arecanut,79,100,28,40,79,140,24.835416666666667,1756.4200000000003,800.4166666666666,4109.6615424833335,5.13440276,4800.0,3842.0,3842000.0
237,Arecanut,79,100,28,40,79,140,24.57375,1653.3199999999997,603.1620553359684,3096.876921644269,5.13440276,5060.0,3052.0,3052000.0
238,Arecanut,79,100,28,40,79,140,24.579583333333336,1712.85,598.5804416403786,3073.353071640379,5.13440276,5072.0,3036.0,3036000.0
239,Arecanut,79,100,28,40,79,140,24.839166666666667,1376.63,717.5196850393701,3684.0350512204727,5.13440276,5080.0,3645.0,3645000.0
240,Arecanut,79,100,28,40,79,140,25.229166666666664,1526.6,1125.7720381807974,5780.167059966312,5.13440276,1781.0,2005.0,2005000.0
241,Arecanut,79,100,28,40,79,140,25.008333333333333,1843.3300000000004,696.6783216783217,3577.027097657343,5.13440276,1144.0,797.0,797000.0
242,Arecanut,79,100,28,40,79,140,24.77375,1688.1299999999997,399.406528189911,2050.713980700297,5.13440276,1685.0,673.0,673000.0
243,Arecanut,79,100,28,40,79,140,25.515,1249.33,599.3359158826785,3077.2319806751525,5.13440276,1807.0,1083.0,1083000.0
244,Arecanut,79,100,28,40,79,140,22.772916666666667,2308.48,774.1267021906453,3974.678276317348,5.13440276,3378.0,2615.0,2615000.0
245,Arecanut,79,100,28,40,79,140,23.712083333333336,2952.79,854.1420118343195,4385.509102994083,5.13440276,3380.0,2887.0,2887000.0
246,Arecanut,79,100,28,40,79,140,24.09625,2412.66,663.0985915492957,3404.615238602817,5.13440276,3550.0,2354.0,2354000.0
247,Arecanut,79,100,28,40,79,140,23.161250000000003,2659.55,820.9677419354839,4215.179040064517,5.13440276,3100.0,2545.0,2545000.0
248,Arecanut,79,100,28,40,79,140,23.750833333333333,2546.390000000001,796.4516129032259,4089.303359496775,5.13440276,3100.0,2469.0,2469000.0
249,Arecanut,79,100,28,40,79,140,23.60833333333333,2435.2500000000005,864.7342995169082,4439.894174106281,5.13440276,3105.0,2685.0,2685000.0
250,Arecanut,79,100,28,40,79,140,23.59125,2279.56,1552.975326560232,7973.600802902758,5.13440276,2756.0,4280.0,4280000.0
251,Arecanut,79,100,28,40,79,140,23.7975,2250.6399999999994,973.795039775386,4999.855939897052,5.13440276,2137.0,2081.0,2081000.0
252,Arecanut,79,100,28,40,79,140,24.000416666666663,2564.05,1487.7800407331977,7638.861947413443,5.13440276,982.0,1461.0,1461000.0
253,Arecanut,79,100,28,40,79,140,23.83125,2584.9400000000005,1266.0,6500.15389416,5.13440276,1000.0,1266.0,1266000.0
254,Arecanut,79,100,28,40,79,140,23.60708333333333,2790.0599999999995,1065.11175898931,5468.7127550631685,5.13440276,1029.0,1096.0,1096000.0
255,Arecanut,79,100,28,40,79,140,24.43583333333333,2201.32,1426.3636363636365,7323.525391309091,5.13440276,1100.0,1569.0,1569000.0
256,Arecanut,79,100,28,40,79,140,23.994166666666665,2324.1000000000004,725.609756097561,3725.572734390245,5.13440276,2296.0,1666.0,1666000.0
257,Arecanut,79,100,28,40,79,140,24.9125,2665.45,547.3441108545035,2810.285113441109,5.13440276,2598.0,1422.0,1422000.0
258,Arecanut,79,100,28,40,79,140,25.172083333333333,2778.8,701.7857142857143,3603.250508357143,5.13440276,2800.0,1965.0,1965000.0
259,Arecanut,79,100,28,40,79,140,24.19625,2664.8,1792.982456140351,9205.894071438595,5.13440276,2850.0,5110.0,5110000.0
260,Arecanut,79,100,28,40,79,140,25.015,2734.5600000000004,695.8041958041958,3572.538983356644,5.13440276,2860.0,1990.0,1990000.0
261,Arecanut,79,100,28,40,79,140,24.73166666666667,2482.33,1058.741258741259,5436.004041006993,5.13440276,2860.0,3028.0,3028000.0
262,Arecanut,79,100,28,40,79,140,24.717916666666667,2630.71,998.6206896551724,5127.320825158621,5.13440276,2900.0,2896.0,2896000.0
263,Arecanut,79,100,28,40,79,140,24.996666666666663,1994.23,1309.067273318167,6721.278621150472,5.13440276,3077.0,4028.0,4028000.0
264,Arecanut,79,100,28,40,79,140,25.45583333333333,2092.57,1262.2222222222222,6480.757261511111,5.13440276,3150.0,3976.0,3976000.0
265,Arecanut,79,100,28,40,79,140,25.200000000000003,2830.22,1201.267828843106,6167.792855911252,5.13440276,3155.0,3790.0,3790000.0
266,Arecanut,79,100,28,40,79,140,24.984166666666667,2435.52,1318.987341772152,6772.212248000001,5.13440276,3160.0,4168.0,4168000.0
267,Arecanut,79,100,28,40,79,140,25.67083333333333,2061.28,1440.3125,7395.1444752625,5.13440276,3200.0,4609.0,4609000.0
268,Arecanut,79,100,28,40,79,140,23.64666666666667,1923.32,605.0614863660667,3106.6293655676354,5.13440276,5611.0,3395.0,3395000.0
269,Arecanut,79,100,28,40,79,140,24.575,2125.63,557.5925925925926,2862.904946362963,5.13440276,5400.0,3011.0,3011000.0
270,Arecanut,79,100,28,40,79,140,24.87333333333333,2120.39,643.0898984090474,3301.8825493195327,5.13440276,5217.0,3355.0,3355000.0
271,Arecanut,79,100,28,40,79,140,23.852083333333333,2217.78,838.4703196347032,4305.044323310503,5.13440276,5256.0,4407.0,4407000.0
272,Arecanut,79,100,28,40,79,140,24.6075,2127.17,659.3303235515425,3385.267432994733,5.13440276,5316.0,3505.0,3505000.0
273,Arecanut,79,100,28,40,79,140,24.3375,2033.32,419.1549295774648,2152.1102272901408,5.13440276,5325.0,2232.0,2232000.0
274,Arecanut,79,100,28,40,79,140,24.34125,2146.5200000000004,1129.860465116279,5801.158690507908,5.13440276,5375.0,6073.0,6073000.0
275,Arecanut,79,100,28,40,79,140,24.602500000000003,1576.8499999999997,1258.1967213114754,6460.08871852459,5.13440276,4880.0,6140.0,6140000.0
276,Arecanut,79,100,28,40,79,140,25.02375,1745.2400000000002,616.0990712074304,3163.3007716408674,5.13440276,4522.0,2786.0,2786000.0
277,Arecanut,79,100,28,40,79,140,24.77833333333333,2396.57,1276.7837419924897,6555.521968809367,5.13440276,4527.0,5780.0,5780000.0
278,Arecanut,79,100,28,40,79,140,24.578333333333333,1920.1800000000003,1299.4952327537858,6672.131909657881,5.13440276,3566.0,4634.0,4634000.0
279,Arecanut,79,100,28,40,79,140,25.2775,1687.8599999999997,1733.8935574229693,8902.507866778713,5.13440276,4284.0,7428.0,7428000.0
280,Arecanut,79,100,28,40,79,140,23.316666666666663,2675.7,598.2102908277404,3071.452568286353,5.13440276,2235.0,1337.0,1337000.0
281,Arecanut,79,100,28,40,79,140,24.28875,3337.01,1234.1659232827833,6336.704922801071,5.13440276,2242.0,2767.0,2767000.0
282,Arecanut,79,100,28,40,79,140,24.65166666666667,2763.6,1097.3799126637557,5634.390452349346,5.13440276,2290.0,2513.0,2513000.0
283,Arecanut,79,100,28,40,79,140,23.7125,3070.74,711.0823630875377,3650.983247623976,5.13440276,2319.0,1649.0,1649000.0
284,Arecanut,79,100,28,40,79,140,24.336666666666662,3025.3,777.3897861195984,3991.432263448276,5.13440276,2291.0,1781.0,1781000.0
285,Arecanut,79,100,28,40,79,140,24.13375,2760.59,458.2256675279931,2352.7151320585704,5.13440276,2322.0,1064.0,1064000.0
286,Arecanut,79,100,28,40,79,140,24.09958333333333,2753.9700000000007,963.7054960248876,4948.052158617353,5.13440276,2893.0,2788.0,2788000.0
287,Arecanut,79,100,28,40,79,140,24.31875,2601.0199999999995,995.5063947459385,5111.330780781196,5.13440276,2893.0,2880.0,2880000.0
288,Arecanut,79,100,28,40,79,140,24.6,2969.69,1060.4777744179014,5444.920011889931,5.13440276,3307.0,3507.0,3507000.0
289,Arecanut,79,100,28,40,79,140,24.400416666666672,3095.8,963.7753406447324,4948.410769026255,5.13440276,3009.0,2900.0,2900000.0
290,Arecanut,79,100,28,40,79,140,24.175833333333333,3281.25,918.308849874597,4714.967493328557,5.13440276,2791.0,2563.0,2563000.0
291,Arecanut,79,100,28,40,79,140,24.962916666666665,2351.59,1315.632260205775,6754.98590794557,5.13440276,3013.0,3964.0,3964000.0
292,Arecanut,79,100,28,40,79,140,23.800416666666667,1505.8200000000002,797.4577688576685,4094.4693694062553,5.13440276,5979.0,4768.0,4768000.0
293,Arecanut,79,100,28,40,79,140,24.698333333333338,1713.48,634.8163127738457,3259.4026283990565,5.13440276,5934.0,3767.0,3767000.0
294,Arecanut,79,100,28,40,79,140,25.06041666666667,1561.94,943.089430894309,4842.20097691057,5.13440276,6273.0,5916.0,5916000.0
295,Arecanut,79,100,28,40,79,140,24.001666666666665,1726.64,1002.7035623409668,5148.283937945293,5.13440276,6288.0,6305.0,6305000.0
296,Arecanut,79,100,28,40,79,140,24.76333333333333,1631.11,1417.6573149469014,7278.82363059756,5.13440276,6309.0,8944.0,8944000.0
297,Arecanut,79,100,28,40,79,140,24.519166666666663,1538.0600000000004,779.0551181102362,3999.982748617323,5.13440276,6350.0,4947.0,4947000.0
298,Arecanut,79,100,28,40,79,140,24.484583333333333,1563.35,1239.367769268372,6363.413295186573,5.13440276,6137.0,7606.0,7606000.0
299,Arecanut,79,100,28,40,79,140,24.74375,1276.9,1317.548746518106,6764.825920557104,5.13440276,5026.0,6622.0,6622000.0
300,Arecanut,79,100,28,40,79,140,25.08625,1384.71,934.9713652318492,4800.519558167375,5.13440276,5413.0,5061.0,5061000.0
301,Arecanut,79,100,28,40,79,140,24.84541666666666,1880.25,988.1017755811826,5073.3124837049245,5.13440276,5463.0,5398.0,5398000.0
302,Arecanut,79,100,28,40,79,140,24.653333333333336,1596.4,1390.3318903318902,7138.523895036075,5.13440276,5544.0,7708.0,7708000.0
303,Arecanut,79,100,28,40,79,140,25.38958333333333,1281.7399999999998,1235.0265352539802,6341.123651281274,5.13440276,5276.0,6516.0,6516000.0
304,Arecanut,79,100,28,40,79,140,23.989166666666662,2046.67,748.6033519553073,3843.631116424581,5.13440276,7160.0,5360.0,5360000.0
305,Arecanut,79,100,28,40,79,140,24.95458333333333,2273.57,928.6312849162013,4767.96703229609,5.13440276,7160.0,6649.0,6649000.0
306,Arecanut,79,100,28,40,79,140,25.215000000000003,2328.9,809.0655509065551,4154.068397595537,5.13440276,7170.0,5801.0,5801000.0
307,Arecanut,79,100,28,40,79,140,24.22625,2385.31,823.3240223463687,4227.277132709497,5.13440276,7160.0,5895.0,5895000.0
308,Arecanut,79,100,28,40,79,140,24.97583333333333,2381.12,809.1765420844728,4154.638271005773,5.13440276,6582.0,5326.0,5326000.0
309,Arecanut,79,100,28,40,79,140,24.71125,2184.81,710.2022198570777,3646.464237792307,5.13440276,6577.0,4671.0,4671000.0
310,Arecanut,79,100,28,40,79,140,24.71541666666667,2333.08,1169.1376701966717,6002.823680677761,5.13440276,6610.0,7728.0,7728000.0
311,Arecanut,79,100,28,40,79,140,24.988750000000003,1777.72,1146.2934947049923,5885.532482983358,5.13440276,6610.0,7577.0,7577000.0
312,Arecanut,79,100,28,40,79,140,25.437083333333334,1948.88,647.0588235294117,3322.260609411765,5.13440276,3740.0,2420.0,2420000.0
313,Arecanut,79,100,28,40,79,140,25.199583333333333,2431.98,761.9808306709265,3912.316480063898,5.13440276,3756.0,2862.0,2862000.0
314,Arecanut,79,100,28,40,79,140,24.984583333333333,2151.5600000000004,733.0016583747927,3763.525737844113,5.13440276,3015.0,2210.0,2210000.0
315,Arecanut,79,100,28,40,79,140,25.65333333333333,1748.6999999999998,683.9608656981915,3511.730556572784,5.13440276,3373.0,2307.0,2307000.0
316,Arecanut,79,100,28,40,79,140,24.08958333333333,2535.2,442.9864253393665,2274.470724904977,5.13440276,2210.0,979.0,979000.0
317,Arecanut,79,100,28,40,79,140,25.029166666666665,3028.11,665.2001759788825,3415.40561949846,5.13440276,2273.0,1512.0,1512000.0
318,Arecanut,79,100,28,40,79,140,25.20916666666667,3186.83,732.6086956521739,3761.508108956522,5.13440276,2300.0,1685.0,1685000.0
319,Arecanut,79,100,28,40,79,140,24.325000000000003,2791.4500000000003,832.3516085183508,4273.62839606706,5.13440276,2207.0,1837.0,1837000.0
320,Arecanut,79,100,28,40,79,140,25.133333333333333,3079.01,830.3886925795053,4263.549995053004,5.13440276,2264.0,1880.0,1880000.0
321,Arecanut,79,100,28,40,79,140,24.84375,2721.6000000000004,1056.9146280579132,5426.625383384923,5.13440276,2003.0,2117.0,2117000.0
322,Arecanut,79,100,28,40,79,140,24.85583333333333,2896.2700000000004,669.1943127962086,3435.913126597157,5.13440276,2110.0,1412.0,1412000.0
323,Arecanut,79,100,28,40,79,140,25.12833333333333,2236.86,1643.169398907104,8436.693496896176,5.13440276,1830.0,3007.0,3007000.0
324,Arecanut,79,100,28,40,79,140,25.57708333333333,2310.8200000000006,865.3992395437263,4443.308244015209,5.13440276,1315.0,1138.0,1138000.0
325,Arecanut,79,100,28,40,79,140,25.34958333333333,3073.9700000000007,781.4619442351168,4012.34036331575,5.13440276,1327.0,1037.0,1037000.0
326,Arecanut,79,100,28,40,79,140,25.10458333333333,2780.36,1308.3333333333333,6717.510277666667,5.13440276,1080.0,1413.0,1413000.0
327,Arecanut,79,100,28,40,79,140,25.80125,2328.6400000000003,507.5885328836425,2606.163964182125,5.13440276,1186.0,602.0,602000.0
328,Arecanut,79,100,28,40,79,140,23.574583333333333,1801.68,589.0932149651237,3024.6418288142045,5.13440276,4731.0,2787.0,2787000.0
329,Arecanut,79,100,28,40,79,140,24.44625,2152.75,474.4186046511628,2435.8561931162794,5.13440276,4730.0,2244.0,2244000.0
330,Arecanut,79,100,28,40,79,140,24.81541666666667,1844.18,656.7984774793825,3372.26791553394,5.13440276,4729.0,3106.0,3106000.0
331,Arecanut,79,100,28,40,79,140,23.833749999999995,2092.8300000000004,754.1156606162938,3871.9335292275214,5.13440276,4738.0,3573.0,3573000.0
332,Arecanut,79,100,28,40,79,140,24.55333333333333,1994.89,701.670146137787,3602.657134939457,5.13440276,4790.0,3361.0,3361000.0
333,Arecanut,79,100,28,40,79,140,24.32125,1878.33,734.1589267285862,3769.467619673891,5.13440276,4845.0,3557.0,3557000.0
334,Arecanut,79,100,28,40,79,140,24.27958333333333,1829.19,578.0574125049154,2967.9795742036963,5.13440276,5086.0,2940.0,2940000.0
335,Arecanut,79,100,28,40,79,140,24.532916666666672,1681.0700000000002,799.2125984251968,4103.479371181103,5.13440276,5080.0,4060.0,4060000.0
336,Arecanut,79,100,28,40,79,140,24.811666666666667,1860.1,760.800363801728,3906.2554877125967,5.13440276,4398.0,3346.0,3346000.0
337,Arecanut,79,100,28,40,79,140,24.575,2185.79,891.566265060241,4577.660292048194,5.13440276,4565.0,4070.0,4070000.0
338,Arecanut,79,100,28,40,79,140,24.39958333333333,2084.7200000000003,783.8688307386552,4024.6982880225246,5.13440276,6038.0,4733.0,4733000.0
339,Arecanut,79,100,28,40,79,140,25.137083333333333,1623.07,837.4855634383765,4299.988188378155,5.13440276,6061.0,5076.0,5076000.0
340,Arecanut,79,100,28,40,79,140,23.27,2147.11,1161.111111111111,5961.612093555556,5.13440276,2700.0,3135.0,3135000.0
341,Arecanut,79,100,28,40,79,140,24.19125,2641.19,382.8633405639913,1965.774592494577,5.13440276,2766.0,1059.0,1059000.0
342,Arecanut,79,100,28,40,79,140,24.551666666666662,2208.76,335.1230425055928,1720.6566743803132,5.13440276,2235.0,749.0,749000.0
343,Arecanut,79,100,28,40,79,140,23.601666666666667,2480.580000000001,300.9623797025372,1545.262073000875,5.13440276,2286.0,688.0,688000.0
344,Arecanut,79,100,28,40,79,140,24.26333333333333,2410.8500000000004,948.6542443064184,4870.7729702525885,5.13440276,2415.0,2291.0,2291000.0
345,Arecanut,79,100,28,40,79,140,24.05291666666667,2234.2100000000005,549.6,2821.867756896,5.13440276,2500.0,1374.0,1374000.0
346,Arecanut,79,100,28,40,79,140,24.019166666666667,2167.390000000001,426.6666666666667,2190.6785109333337,5.13440276,2325.0,992.0,992000.0
347,Arecanut,79,100,28,40,79,140,24.23916666666667,2069.9,479.60498067840274,2462.485136504938,5.13440276,2329.0,1117.0,1117000.0
348,Arecanut,79,100,28,40,79,140,24.501666666666665,2318.02,568.2907348242811,2917.833517364217,5.13440276,2504.0,1423.0,1423000.0
349,Arecanut,79,100,28,40,79,140,24.287916666666668,2507.44,650.7874015748032,3341.404630818898,5.13440276,2540.0,1653.0,1653000.0
350,Arecanut,79,100,28,40,79,140,24.098749999999995,2574.44,838.4589388306861,4304.9858896789465,5.13440276,2959.0,2481.0,2481000.0
351,Arecanut,79,100,28,40,79,140,24.861666666666665,1959.93,631.2080536912752,3240.876373006712,5.13440276,2980.0,1881.0,1881000.0
352,Arecanut,79,100,28,40,79,140,24.39291666666667,2724.5799999999995,653.5626535626535,3355.6538922850123,5.13440276,2035.0,1330.0,1330000.0
